key,name,activeInSonarWay,triggeredInCurrentProject,currentIssueCount,status,legacyType,legacySeverity,scope,qualityImpacts,systemTags,hasParameters,isTemplate
java:S8469,"Prefer ""IO.readln(String prompt)"" rather than ""IO.print(Object obj)"" or ""IO.println(Object obj)"" followed by ""IO.readln()""",True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,java25,False,False
java:S8491,Dangling Javadoc comments should be removed,True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,javadoc;confusing,False,False
java:S864,Limited dependence should be placed on operator precedence,False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,cwe;cert,False,False
java:S8688,"Time-based "".now()"" methods should specify a ZoneId or a Clock",True,False,0,READY,CODE_SMELL,INFO,MAIN,MAINTAINABILITY:INFO;RELIABILITY:INFO,datetime;java8;timezone;pitfall,False,False
java:S8692,The system clock should not be used in unit tests,False,False,0,READY,CODE_SMELL,INFO,TEST,MAINTAINABILITY:INFO;RELIABILITY:INFO,datetime;tests;java8,False,False
java:S8694,"""Month"" and ""DayOfWeek"" enums should be used instead of numeric literals",True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,datetime;java8;confusing,False,False
java:S8695,Redundant time instantiation patterns should be simplified,True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,datetime;pitfall,False,False
java:S8696,Value-based classes should be compared using their value,True,False,0,READY,BUG,CRITICAL,ALL,RELIABILITY:HIGH;MAINTAINABILITY:MEDIUM,datetime;java8;suspicious,False,False
java:S8700,Time zone-aware types should be used to compute durations,True,False,0,READY,BUG,MAJOR,ALL,RELIABILITY:MEDIUM,datetime;java8;timezone;suspicious,False,False
java:S8714,"Dedicated exception assertions should be used instead of ""try-catch"" with ""fail()""",True,False,0,READY,CODE_SMELL,MINOR,TEST,MAINTAINABILITY:LOW,tests,False,False
java:S8715,JUnit Jupiter tests should not use JUnit 4 assertions,True,False,0,READY,CODE_SMELL,MINOR,TEST,MAINTAINABILITY:LOW,junit;tests,False,False
java:S8745,Test classes should not contain multiple lifecycle methods of the same type,True,False,0,READY,BUG,MAJOR,TEST,RELIABILITY:MEDIUM;MAINTAINABILITY:LOW,junit;tests,False,False
java:S8786,Regular expressions should not cause non-linear backtracking,True,True,14,READY,CODE_SMELL,MAJOR,ALL,RELIABILITY:MEDIUM,regex;performance,False,False
java:S881,Increment (++) and decrement (--) operators should not be used in a method call or mixed with other operators in an expression,False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,cert,False,False
java:S888,"Equality operators should not be used in ""for"" loop termination conditions",False,False,0,READY,CODE_SMELL,CRITICAL,MAIN,MAINTAINABILITY:HIGH,cwe;cert;suspicious,False,False
java:S8908,"Methods annotated with ""@CacheResult"" should not return void",True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,api-design;confusing,False,False
java:S8909,"""CacheKeyGenerator"" implementations should be instantiable by the framework",True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,quarkus;injection;pitfall,False,False
java:S8910,"Interfaces annotated with ""@Mapper"" should contain at least one ""@DaoFactory"" method",True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,quarkus;api;orm,False,False
java:S8911,"Methods annotated with ""@Startup"" should be non-static, non-producer, and parameter-free",True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,lifecycle;quarkus;injection,False,False
java:S8912,Custom CredentialsProvider implementations should be annotated with @Unremovable,True,False,0,READY,BUG,CRITICAL,ALL,RELIABILITY:HIGH,credentials;quarkus;cdi,False,False
java:S8913,REST Data with Panache resource interfaces should not have implementation classes,True,False,0,READY,CODE_SMELL,MAJOR,ALL,RELIABILITY:MEDIUM;MAINTAINABILITY:LOW,rest;quarkus;confusing,False,False
java:S8924,Mockito core methods should be statically imported,True,False,0,READY,CODE_SMELL,MINOR,TEST,MAINTAINABILITY:LOW,convention;tests;mockito,False,False
java:S8947,JPA entity classes and methods should not be final,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH;MAINTAINABILITY:MEDIUM,jpa;hibernate;pitfall,False,False
java:S8948,"""@OneToMany"" relationships should use ""mappedBy"" or ""@JoinColumn""",True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,performance;jpa;hibernate;jakarta,False,False
java:S8954,Bean Validation constraints should not be placed on static fields,True,False,0,READY,BUG,CRITICAL,ALL,RELIABILITY:HIGH;MAINTAINABILITY:MEDIUM,validation;jakarta;pitfall,False,False
java:S8975,"The return value of ""EntityManager.merge()"" should be used",True,False,0,READY,BUG,CRITICAL,ALL,MAINTAINABILITY:MEDIUM;RELIABILITY:HIGH,jpa;hibernate;jakarta;pitfall,False,False
java:S8983,Stateless session beans should not store mutable state in instance variables,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH;MAINTAINABILITY:MEDIUM,ejb;jakarta;concurrency,False,False
java:S8989,"Methods with ""@Transactional"" should specify rollback behavior for checked exceptions",True,False,0,READY,CODE_SMELL,CRITICAL,MAIN,MAINTAINABILITY:HIGH;RELIABILITY:MEDIUM,spring;transaction;pitfall,False,False
java:S899,Return values should not be ignored when they contain the operation status code,True,True,1,READY,BUG,MINOR,MAIN,RELIABILITY:LOW,cwe;error-handling;cert,False,False
java:S9015,"Mock fields should use ""@Mock"" annotation when ""MockitoExtension"" or ""MockitoJUnitRunner"" is active",True,False,0,READY,CODE_SMELL,MAJOR,TEST,MAINTAINABILITY:MEDIUM,junit;tests;mockito,False,False
java:S9016,"Mock objects should not be created inline within ""thenReturn()""",True,False,0,READY,CODE_SMELL,MAJOR,TEST,MAINTAINABILITY:MEDIUM,tests;mockito,False,False
java:S9017,Mockito stubbing chains should be complete,True,False,0,READY,BUG,CRITICAL,TEST,MAINTAINABILITY:MEDIUM;RELIABILITY:HIGH,junit;tests;mockito,False,False
java:S9021,"""@Configuration"" classes should not be final",True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,spring;pitfall,False,False
java:S9024,"""@InjectMocks"" should be used instead of manually constructing test objects",False,False,0,READY,CODE_SMELL,MAJOR,TEST,MAINTAINABILITY:MEDIUM,junit;tests;mockito,False,False
java:S9068,"""@ApplicationScoped"" should be preferred over ""@Singleton"" in Quarkus applications",True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,testing;jee;injection,False,False
java:S923,Functions should not be defined with a variable number of arguments,False,False,0,READY,CODE_SMELL,INFO,MAIN,MAINTAINABILITY:INFO,cert;pitfall,False,False
